fec_vta,suc_vta,or_vta,stat_vta,cve_esp,clas_car,stat_reg,cve_gra,cve_serv,tip_com,par_dat,emi_stat,cor_sc,per_int,ser_id,zon_vta,vta_id,bol_vta,fi_vta,var_ord,fec_ord,cve_ord_dte,cve_vta_ord,imp_ant,diniper,digitover,gcioid,fec_arb
2024-10-28,2197,12519672177,1,31634,V,1,0,0,11,1459815,0,2,4,0,27,184,3,-2,0.00,1901-01-01 00:00:00,980185    ,1088,182.00,2024-11-08 11:59:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,2184,6903762164,1,793337,V,0,0,0,11,793337,0,0,128,0,0,184,3,0,23168.00,1901-01-01 00:00:00,999999    ,0,181.00,2024-11-05 16:27:00,5,1,2024-11-21 03:16:03.455857000
2024-10-19,2144,9701242124,1,95445,V,1,0,0,11,1167383,0,4,5,0,73,184,3,-1,0.00,1901-01-01 00:00:00,00824410  ,7756,366.00,2024-10-28 15:57:00,6,9,2024-11-21 03:16:03.455857000
2024-10-28,2157,8048712137,1,109966,V,1,0,0,11,1021093,0,2,4,0,447,184,3,-2,0.00,1901-01-01 00:00:00,977772    ,1980,349.00,2024-11-10 13:58:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,2158,8678912138,1,1111537,V,0,0,0,11,1111537,0,0,52,0,0,184,3,0,14716.00,1901-01-01 00:00:00,999999    ,0,283.00,2024-11-03 14:12:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,2099,19561052079,1,107011,V,1,0,0,11,1213158,0,3,3,0,4,184,3,0,0.00,1901-01-01 00:00:00,1145544   ,1439,360.00,2024-11-03 16:32:00,9,1,2024-11-21 03:16:03.455857000
2024-10-26,2083,6995862063,1,891596,V,0,0,0,12,891596,0,0,102,0,0,184,3,0,20094.00,1901-01-01 00:00:00,999999    ,0,197.00,2024-11-02 14:23:00,4,1,2024-11-21 03:16:03.455857000
2024-10-13,2162,6608912142,1,78597,V,1,0,0,10,797838,0,5,5,0,42,184,1,0,0.00,1901-01-01 00:00:00,00963903  ,8041,350.00,2024-10-21 15:40:00,6,1,2024-11-21 03:16:03.455857000
2024-10-26,2127,15717002107,1,213472,V,1,0,0,10,1750664,0,3,3,0,17,184,3,0,0.00,1901-01-01 00:00:00,1146187   ,998,385.00,2024-11-04 17:50:00,3,1,2024-11-21 03:16:03.455857000
2024-10-23,2199,7614002179,1,63482,V,1,0,0,11,906713,0,3,4,0,32,184,1,-1,0.00,1901-01-01 00:00:00,278609    ,3507,395.00,2024-11-01 21:01:00,8,51,2024-11-21 03:16:03.455857000
2024-10-26,2044,19759962024,1,1395780,V,0,0,0,11,1395780,0,0,48,0,0,184,3,0,14688.00,1901-01-01 00:00:00,999999    ,0,306.00,2024-11-14 18:58:00,6,1,2024-11-21 03:16:03.455857000
2024-10-26,2214,10211732194,1,91723,V,1,0,0,12,1165024,0,3,3,0,35,184,3,0,0.00,1901-01-01 00:00:00,63825     ,2678,293.00,2024-11-02 19:34:00,3,1,2024-11-21 03:16:03.455857000
2024-10-16,2090,2917092070,1,367642,V,1,0,0,11,367642,0,4,3,0,56,184,3,1,0.00,1901-01-01 00:00:00,00834702  ,3306,434.00,2024-10-27 14:39:00,2,1,2024-11-21 03:16:03.455857000
2024-10-16,2090,2917092070,1,367642,V,1,0,0,11,367642,0,4,3,0,56,184,3,1,0.00,1901-01-01 00:00:00,00834702  ,3306,434.00,2024-10-27 14:39:00,2,1,2024-11-21 03:16:03.455857000
2024-10-17,2127,15705062107,1,1748959,V,0,0,0,11,1748959,0,0,78,0,0,184,3,0,22854.00,1901-01-01 00:00:00,999999    ,0,293.00,2024-10-28 17:59:00,2,1,2024-11-21 03:16:03.455857000
2024-10-28,2156,2536502136,1,330516,V,0,0,0,11,330516,0,0,154,0,0,184,3,0,32032.00,1901-01-01 00:00:00,999999    ,0,208.00,2024-11-10 18:51:00,7,1,2024-11-21 03:16:03.455857000
2024-10-12,2211,7733462191,1,900728,V,0,0,0,11,900728,0,0,154,0,0,184,3,0,28028.00,1901-01-01 00:00:00,999999    ,0,182.00,2024-10-22 13:55:00,2,1,2024-11-21 03:16:03.455857000
2024-10-29,1582,15916051562,1,153882,V,1,0,0,11,1189286,0,2,3,0,22,184,3,-1,0.00,1901-01-01 00:00:00,896670    ,8100,248.00,2024-11-11 16:46:00,1,1,2024-11-21 03:16:03.455857000
2024-10-29,2040,7669652020,1,8144,V,1,0,0,11,883527,0,3,3,0,25,184,3,0,0.00,1901-01-01 00:00:00,847188    ,1733,297.00,2024-11-06 18:37:00,5,1,2024-11-21 03:16:03.455857000
2024-10-20,2029,11922302009,1,1330522,V,0,0,0,11,1330522,0,0,154,0,0,184,3,0,38346.00,1901-01-01 00:00:00,999999    ,0,249.00,2024-10-27 18:15:00,7,1,2024-11-21 03:16:03.455857000
2024-10-20,2027,6234092007,1,85252,V,1,0,0,10,767979,0,4,5,0,148,184,3,-1,0.00,1901-01-01 00:00:00,00906901  ,9760,205.00,2024-10-27 21:05:00,6,1,2024-11-21 03:16:03.455857000
2024-10-14,2027,6227612007,1,63638,V,1,0,0,11,767072,0,4,4,0,17,184,1,0,0.00,1901-01-01 00:00:00,00970007  ,9540,215.00,2024-10-26 14:58:00,4,1,2024-11-21 03:16:03.455857000
2024-10-27,1815,10604391795,1,820393,V,0,0,0,11,820393,0,0,154,0,0,184,3,0,25872.00,1901-01-01 00:00:00,999999    ,0,168.00,2024-11-04 15:23:00,4,1,2024-11-21 03:16:03.455857000
2024-10-28,1506,8376401486,1,973153,V,0,0,0,11,973153,0,0,154,0,0,184,3,0,35574.00,1901-01-01 00:00:00,999999    ,0,231.00,2024-11-04 12:21:00,7,1,2024-11-21 03:16:03.455857000
2024-10-12,2037,7301542017,1,107735,V,1,0,0,10,895361,0,4,4,0,74,184,3,0,0.00,1901-01-01 00:00:00,00931409  ,1059,205.00,2024-10-25 20:47:00,6,1,2024-11-21 03:16:03.455857000
2024-10-13,1585,5077251565,1,58155,V,1,0,0,11,637867,0,5,5,0,38,184,3,0,0.00,1901-01-01 00:00:00,1013646   ,7356,223.00,2024-10-20 11:47:00,3,1,2024-11-21 03:16:03.455857000
2024-10-26,1589,10389081569,1,113694,V,1,0,0,11,1136542,0,3,3,0,95,184,3,0,0.00,1901-01-01 00:00:00,1079301   ,2303,280.00,2024-11-06 14:49:00,2,1,2024-11-21 03:16:03.455857000
2024-10-26,1692,16535601672,1,104088,V,1,0,0,11,1405056,0,3,3,0,34,184,3,0,0.00,1901-01-01 00:00:00,983687    ,985,247.00,2024-11-03 14:55:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,1815,10604531795,1,76362,V,1,0,0,11,820422,0,2,1,0,36,184,1,1,0.00,1901-01-01 00:00:00,00967102  ,7599,268.00,2024-11-09 18:48:00,1,1,2024-11-21 03:16:03.455857000
2024-10-29,1705,20065411685,1,76906,V,1,0,0,12,1425219,0,2,3,0,42,184,3,-1,0.00,1901-01-01 00:00:00,349907    ,244,189.00,2024-11-10 15:27:00,2,33,2024-11-21 03:16:03.455857000
2024-10-13,1528,6710601508,1,43236,V,1,0,0,11,750825,0,5,5,0,34,184,3,0,0.00,1901-01-01 00:00:00,36852     ,618,221.00,2024-10-20 12:18:00,8,1,2024-11-21 03:16:03.455857000
2024-10-22,2022,7538632002,1,63827,V,1,0,0,11,939702,0,0,0,0,24,291,3,0,0.00,1901-01-01 00:00:00,713310    ,2548,245.00,2024-11-03 00:00:00,3,1,2024-11-21 03:16:03.455857000
2024-10-24,1935,12393011915,1,1081153,V,0,0,0,11,1081153,0,0,96,0,0,400,3,0,34752.00,1901-01-01 00:00:00,999999    ,0,362.00,2024-11-06 20:58:00,4,1,2024-11-21 03:16:03.455857000
2024-10-24,1501,18693401481,1,165765,V,1,0,0,10,1387924,0,3,1,0,44,184,1,2,0.00,1901-01-01 00:00:00,00928312  ,7473,229.00,2024-11-03 21:52:00,1,1,2024-11-21 03:16:03.455857000
2024-10-20,1728,23314631708,1,205747,V,1,0,0,10,1920747,0,4,4,0,34,184,3,0,0.00,1901-01-01 00:00:00,00853201  ,983,308.00,2024-10-27 19:06:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,1854,16257591834,1,758424,V,0,0,0,11,758424,0,0,96,0,0,184,3,0,25824.00,1901-01-01 00:00:00,999999    ,0,269.00,2024-11-09 12:58:00,3,1,2024-11-21 03:16:03.455857000
2024-10-19,2010,1799331990,1,195482,V,0,0,0,11,195482,0,0,48,0,0,184,3,0,12432.00,1901-01-01 00:00:00,999999    ,0,259.00,2024-10-27 15:53:00,5,1,2024-11-21 03:16:03.455857000
2024-10-28,1506,8377451486,1,973288,V,0,0,0,10,973288,0,0,102,0,0,184,3,0,22950.00,1901-01-01 00:00:00,999999    ,0,225.00,2024-11-10 20:02:00,4,1,2024-11-21 03:16:03.455857000
2024-10-12,1935,12382811915,1,1079649,V,0,0,0,11,1079649,0,0,154,0,0,184,3,0,25256.00,1901-01-01 00:00:00,999999    ,0,164.00,2024-10-22 19:57:00,8,1,2024-11-21 03:16:03.455857000
2024-10-25,2040,7665582020,1,70400,V,1,0,0,11,883021,0,2,2,0,30,184,3,0,0.00,1901-01-01 00:00:00,192351    ,1558,158.00,2024-11-07 20:32:00,8,1,2024-11-21 03:16:03.455857000
2024-10-20,2037,7308482017,1,99991,V,1,0,0,11,896416,0,4,4,0,24,400,3,0,0.00,1901-01-01 00:00:00,00994601  ,1083,416.00,2024-10-27 15:00:00,3,1,2024-11-21 03:16:03.455857000
2024-10-20,2037,7308482017,1,99991,V,1,0,0,11,896416,0,4,4,0,24,400,3,0,0.00,1901-01-01 00:00:00,00994601  ,1083,416.00,2024-10-27 15:00:00,3,1,2024-11-21 03:16:03.455857000
2024-10-26,2037,7314842017,1,897316,V,0,0,0,11,897316,0,0,154,0,0,184,3,0,45584.00,1901-01-01 00:00:00,999999    ,0,296.00,2024-11-05 20:02:00,4,1,2024-11-21 03:16:03.455857000
2024-10-09,2022,7526922002,1,82236,V,1,0,0,11,937912,0,5,5,0,29,184,3,0,0.00,1901-01-01 00:00:00,1132112   ,2507,327.00,2024-10-19 18:47:00,4,1,2024-11-21 03:16:03.455857000
2024-10-20,2037,7308692017,1,83401,V,1,0,0,11,896447,0,3,3,0,23,184,3,0,0.00,1901-01-01 00:00:00,00994603  ,1633,207.00,2024-11-02 17:25:00,9,1,2024-11-21 03:16:03.455857000
2024-10-28,1582,15915191562,1,1189144,V,0,0,0,11,1189144,0,0,154,0,0,400,3,0,58674.00,1901-01-01 00:00:00,999999    ,0,381.00,2024-11-04 16:23:00,3,1,2024-11-21 03:16:03.455857000
2024-10-27,1948,15682071928,1,56163,V,1,0,0,11,1253487,0,2,3,0,64,184,3,-1,0.00,1901-01-01 00:00:00,00889406  ,8617,185.00,2024-11-09 10:17:00,8,1,2024-11-21 03:16:03.455857000
2024-10-28,2024,8689622004,1,82308,V,1,0,0,10,985552,0,2,3,0,21,184,3,-1,0.00,1901-01-01 00:00:00,1157636   ,4608,250.00,2024-11-10 15:36:00,3,1,2024-11-21 03:16:03.455857000
2024-10-16,2028,32836082008,1,117683,V,1,0,0,11,2573309,0,4,4,0,18,184,3,0,0.00,1901-01-01 00:00:00,1072820   ,340,327.00,2024-10-25 17:38:00,6,1,2024-11-21 03:16:03.455857000
2024-10-25,1922,18365411902,1,122333,V,1,0,0,10,1175560,0,3,5,0,69,184,3,-2,0.00,1901-01-01 00:00:00,00928403  ,4537,575.00,2024-11-03 20:36:00,1,1,2024-11-21 03:16:03.455857000
2024-10-25,1582,15912241562,1,1188640,V,0,0,0,11,1188640,0,0,96,0,0,184,3,0,21120.00,1901-01-01 00:00:00,999999    ,0,220.00,2024-11-05 15:22:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,1922,18366801902,1,1175756,V,0,0,0,11,1175756,0,0,52,0,0,184,3,0,14716.00,1901-01-01 00:00:00,999999    ,0,283.00,2024-11-03 16:21:00,1,1,2024-11-21 03:16:03.455857000
2024-10-16,2027,6229632007,1,85216,V,1,0,0,10,767351,0,0,4,0,25,291,3,0,0.00,1901-01-01 00:00:00,00970002  ,9785,516.00,2024-10-26 00:00:00,9,1,2024-11-21 03:16:03.455857000
2024-10-21,2037,7309672017,1,107762,V,1,0,0,10,896587,0,4,4,0,11,184,3,0,0.00,1901-01-01 00:00:00,00994606  ,3381,205.00,2024-10-28 18:50:00,1,1,2024-11-21 03:16:03.455857000
2024-10-26,1554,1844501534,1,20631,V,1,0,0,11,223628,0,3,3,0,38,184,3,0,0.00,1901-01-01 00:00:00,1136859   ,2309,349.00,2024-11-04 18:21:00,4,1,2024-11-21 03:16:03.455857000
2024-10-23,1948,15678901928,1,148787,V,1,0,0,11,1253044,0,3,4,0,48,184,3,-1,0.00,1901-01-01 00:00:00,00928204  ,2048,177.00,2024-11-03 13:25:00,8,1,2024-11-21 03:16:03.455857000
2024-10-28,9927,285669907,1,41749,V,0,0,0,11,41749,0,0,154,0,0,184,3,0,24332.00,1901-01-01 00:00:00,999999    ,0,158.00,2024-11-06 13:10:00,5,1,2024-11-21 03:16:03.455857000
2024-10-14,1029,14291611009,1,106976,V,1,0,0,10,917406,0,4,5,0,30,184,3,-1,0.00,1901-01-01 00:00:00,00966009  ,1664,260.00,2024-10-26 18:53:00,6,1,2024-11-21 03:16:03.455857000
2024-10-24,9819,1291679799,1,15184,V,1,0,0,11,167960,0,4,4,0,10,184,3,0,0.00,1901-01-01 00:00:00,1019163   ,1357,233.00,2024-10-31 13:26:00,1,1,2024-11-21 03:16:03.455857000
2024-10-28,9924,15847659904,1,103538,V,1,0,0,12,1112455,0,3,3,0,22,184,3,0,0.00,1901-01-01 00:00:00,1127705   ,2278,366.00,2024-11-04 12:47:00,3,1,2024-11-21 03:16:03.455857000
2024-10-28,10001,761679981,1,9712,V,1,0,0,11,101509,0,2,3,0,60,184,3,-1,0.00,1901-01-01 00:00:00,371150    ,4790,317.00,2024-11-10 20:20:00,7,9,2024-11-21 03:16:03.455857000
2024-10-28,10001,761679981,1,9712,V,1,0,0,11,101509,0,2,3,0,60,184,3,-1,0.00,1901-01-01 00:00:00,371150    ,4790,317.00,2024-11-10 20:20:00,7,9,2024-11-21 03:16:03.455857000
2024-10-28,9773,1486309753,1,14770,V,1,0,0,11,189751,0,2,6,0,26,184,3,-4,0.00,1901-01-01 00:00:00,1026388   ,1336,164.00,2024-11-08 16:45:00,3,51,2024-11-21 03:16:03.455857000
2024-10-26,9757,1228329737,1,16646,V,0,0,0,11,170466,0,2,48,0,63,184,3,0,0.00,1901-01-01 00:00:00,1150914   ,4092,142.00,2024-11-08 18:39:00,5,1,2024-11-21 03:16:03.455857000
2024-10-20,9752,1535219732,1,195145,V,0,0,0,11,195145,0,0,102,0,0,184,3,0,17442.00,1901-01-01 00:00:00,999999    ,0,171.00,2024-10-28 18:08:00,1,1,2024-11-21 03:16:03.455857000
2024-10-28,9829,1074409809,1,146612,V,0,0,0,11,146612,0,0,115,0,0,184,3,0,38411.00,1901-01-01 00:00:00,999999    ,0,334.00,2024-11-04 12:35:00,7,1,2024-11-21 03:16:03.455857000
2024-10-25,9823,2177629803,1,279278,V,0,0,0,11,279278,0,0,96,0,0,184,3,0,37824.00,1901-01-01 00:00:00,999999    ,0,394.00,2024-11-01 19:22:00,6,1,2024-11-21 03:16:03.455857000
2024-10-20,9902,769109882,1,209,V,1,0,0,11,107125,0,4,4,0,11,184,3,0,0.00,1901-01-01 00:00:00,1058338   ,3179,253.00,2024-10-27 15:33:00,2,1,2024-11-21 03:16:03.455857000
2024-10-26,9957,706059937,1,10173,V,1,0,0,11,94656,0,3,4,0,9,184,3,-1,0.00,1901-01-01 00:00:00,00801704  ,8431,221.00,2024-11-03 14:13:00,3,1,2024-11-21 03:16:03.455857000
2024-10-28,9819,1294429799,1,168327,V,0,0,0,11,168327,0,0,52,0,0,184,3,0,15184.00,1901-01-01 00:00:00,999999    ,0,292.00,2024-11-09 11:04:00,7,1,2024-11-21 03:16:03.455857000
2024-10-28,9721,856759701,1,122208,V,1,0,0,10,122208,0,2,2,0,9,184,3,0,0.00,1901-01-01 00:00:00,00994807  ,7673,264.00,2024-11-10 12:35:00,7,1,2024-11-21 03:16:03.455857000
2024-10-14,9924,15835119904,1,96078,V,1,0,0,11,1110707,0,4,4,0,22,184,3,0,0.00,1901-01-01 00:00:00,1127705   ,2231,367.00,2024-10-27 19:56:00,8,1,2024-11-21 03:16:03.455857000
2024-10-18,9811,1505819791,1,213371,V,0,0,0,11,213371,0,0,154,0,0,184,3,0,26488.00,1901-01-01 00:00:00,999999    ,0,172.00,2024-10-25 17:14:00,9,1,2024-11-21 03:16:03.455857000
2024-10-19,9989,1164079969,1,166402,V,0,0,0,11,166402,0,0,154,0,0,184,3,0,41118.00,1901-01-01 00:00:00,999999    ,0,267.00,2024-10-30 12:15:00,9,1,2024-11-21 03:16:03.455857000
2024-10-26,9771,1152549751,1,169754,V,0,0,0,11,169754,0,0,39,0,0,184,3,0,15249.00,1901-01-01 00:00:00,999999    ,0,391.00,2024-11-02 13:37:00,6,1,2024-11-21 03:16:03.455857000
2024-10-29,9734,1133969714,1,17657,V,1,0,0,11,151348,0,2,4,0,89,184,3,-2,0.00,1901-01-01 00:00:00,00070     ,3553,358.00,2024-11-11 11:07:00,6,1,2024-11-21 03:16:03.455857000
2024-10-28,9967,712859947,1,4553,V,1,0,0,11,96143,0,2,2,0,136,184,3,0,0.00,1901-01-01 00:00:00,00835105  ,4145,330.00,2024-11-10 17:01:00,2,1,2024-11-21 03:16:03.455857000
2024-10-25,9982,2865109962,1,19579,V,1,0,0,11,326030,0,3,3,0,5,184,3,0,0.00,1901-01-01 00:00:00,00973808  ,677,347.00,2024-11-05 15:27:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,9722,1453509702,1,186318,V,0,0,0,11,186318,0,0,72,0,0,184,3,0,33912.00,1901-01-01 00:00:00,999999    ,0,471.00,2024-11-05 13:07:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,9722,1453509702,1,186318,V,0,0,0,11,186318,0,0,72,0,0,184,3,0,33912.00,1901-01-01 00:00:00,999999    ,0,471.00,2024-11-05 13:07:00,8,1,2024-11-21 03:16:03.455857000
2024-10-18,9817,8105118559797,1,6978298,V,0,0,0,11,6978298,0,0,0,0,0,184,3,0,0.00,1901-01-01 00:00:00,999999    ,0,200.00,2024-10-27 10:17:00,8,1,2024-11-21 03:16:03.455857000
2024-10-25,9728,1562059708,1,32323,V,1,0,0,10,204872,0,3,5,0,14,184,3,-2,0.00,1901-01-01 00:00:00,00993006  ,4044,300.00,2024-11-01 16:43:00,7,1,2024-11-21 03:16:03.455857000
2024-10-28,9757,1229329737,1,170613,V,0,0,0,10,170613,0,0,39,0,0,184,3,0,13260.00,1901-01-01 00:00:00,999999    ,0,340.00,2024-11-06 16:54:00,5,1,2024-11-21 03:16:03.455857000
2024-10-22,9817,8105181939797,1,7000867,V,0,0,0,11,7000867,0,0,0,0,0,184,3,0,0.00,1901-01-01 00:00:00,999999    ,0,229.00,2024-11-08 12:17:00,8,1,2024-11-21 03:16:03.455857000
2024-10-17,9771,1147999751,1,31587,V,1,0,0,10,168984,0,4,5,0,94,184,3,-1,0.00,1901-01-01 00:00:00,00888006  ,2363,421.00,2024-10-28 16:06:00,3,1,2024-11-21 03:16:03.455857000
2024-10-29,9989,1168439969,1,20415,V,1,0,0,10,167171,0,2,3,0,3,184,3,-1,0.00,1901-01-01 00:00:00,568861    ,8978,219.00,2024-11-11 16:19:00,6,1,2024-11-21 03:16:03.455857000
2024-10-29,9999,1315869979,1,25375,V,1,0,0,11,176578,0,3,6,0,6,184,3,-3,0.00,1901-01-01 00:00:00,1045236   ,3291,213.00,2024-11-05 19:29:00,9,1,2024-11-21 03:16:03.455857000
2024-10-23,9755,2128799735,1,21408,V,1,0,0,11,273343,0,3,3,0,8,184,3,0,0.00,1901-01-01 00:00:00,242749    ,2326,314.00,2024-11-04 19:28:00,9,9,2024-11-21 03:16:03.455857000
2024-10-19,9755,2125649735,1,2857,V,1,0,0,11,272908,0,4,4,0,442,184,3,0,0.00,1901-01-01 00:00:00,980414    ,7093,301.00,2024-10-26 17:43:00,7,1,2024-11-21 03:16:03.455857000
2024-10-28,9834,10509179814,1,9647,V,1,0,0,11,1208056,0,2,2,0,36,184,3,0,0.00,1901-01-01 00:00:00,1137273   ,445,499.00,2024-11-10 16:20:00,4,1,2024-11-21 03:16:03.455857000
2024-10-18,9817,8105143059797,1,6986645,V,0,0,0,11,6986645,0,0,0,0,0,184,3,0,0.00,1901-01-01 00:00:00,999999    ,0,202.00,2024-11-02 14:57:00,7,1,2024-11-21 03:16:03.455857000
2024-10-28,9728,1563889708,1,30754,V,1,0,0,11,205159,0,3,3,0,58,184,3,0,0.00,1901-01-01 00:00:00,00932208  ,1277,180.00,2024-11-04 21:13:00,6,1,2024-11-21 03:16:03.455857000
2024-10-26,9724,602809704,1,86360,V,0,0,0,11,86360,0,0,102,0,0,184,3,0,20196.00,1901-01-01 00:00:00,999999    ,0,198.00,2024-11-05 15:45:00,2,1,2024-11-21 03:16:03.455857000
2024-10-29,9999,1315759979,1,176565,V,0,0,0,11,176565,0,0,154,0,0,184,3,0,29876.00,1901-01-01 00:00:00,999999    ,0,194.00,2024-11-15 17:53:00,9,1,2024-11-21 03:16:03.455857000
2024-10-27,9822,807479802,1,6081,V,1,0,0,11,106254,0,3,4,0,17,184,3,-1,0.00,1901-01-01 00:00:00,1098460   ,2770,215.00,2024-11-03 13:14:00,5,1,2024-11-21 03:16:03.455857000
2024-10-27,9720,14308639700,1,146296,V,1,0,0,11,1102023,0,2,0,0,38,184,1,2,0.00,1901-01-01 00:00:00,1151383   ,1468,196.00,2024-11-09 15:55:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,9760,1187799740,1,169211,V,0,0,0,11,169211,0,0,154,0,0,184,3,0,28490.00,1901-01-01 00:00:00,999999    ,0,185.00,2024-11-04 19:49:00,4,1,2024-11-21 03:16:03.455857000
2024-10-28,9752,1544779732,1,13829,V,1,0,0,11,196308,0,2,2,0,14,184,3,0,0.00,1901-01-01 00:00:00,00963820  ,2190,240.00,2024-11-10 10:28:00,7,1,2024-11-21 03:16:03.455857000
2024-10-13,1087,16793371067,1,937059,V,0,0,0,11,937059,0,0,128,0,0,184,3,0,41600.00,1901-01-01 00:00:00,999999    ,0,325.00,2024-10-20 17:34:00,6,1,2024-11-21 03:16:03.455857000
2024-10-13,1045,16335121025,1,72686,V,1,0,0,11,805827,0,5,5,0,78,184,3,0,0.00,1901-01-01 00:00:00,00822207  ,5045,307.00,2024-10-20 16:25:00,3,1,2024-11-21 03:16:03.455857000
2024-10-22,2565,16902982545,1,106458,V,1,0,0,11,1461673,0,3,3,0,54,184,3,0,0.00,1901-01-01 00:00:00,00823406  ,6541,320.00,2024-11-02 15:59:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,5481,7094415461,1,697675,V,0,0,0,11,697675,0,0,102,0,0,184,3,0,18360.00,1901-01-01 00:00:00,999999    ,0,180.00,2024-11-03 18:17:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,2552,21185122532,1,1569654,V,0,0,0,11,1569654,0,0,154,0,0,400,3,0,66066.00,1901-01-01 00:00:00,999999    ,0,429.00,2024-11-07 16:25:00,6,1,2024-11-21 03:16:03.455857000
2024-10-30,5229,17853265209,1,85518,V,1,0,0,11,1194200,0,2,2,0,6,184,3,0,0.00,1901-01-01 00:00:00,1159293   ,128,320.00,2024-11-10 14:23:00,3,1,2024-11-21 03:16:03.455857000
2024-10-30,5685,12554235665,1,102553,V,1,0,0,11,1272948,0,2,3,0,7,184,3,-1,0.00,1901-01-01 00:00:00,1135042   ,245,230.00,2024-11-08 18:02:00,2,1,2024-11-21 03:16:03.455857000
2024-10-25,2743,8515062723,1,91130,V,1,0,0,11,651005,0,3,2,0,79,184,3,1,0.00,1901-01-01 00:00:00,1109708   ,4791,154.00,2024-11-02 20:07:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,5261,8743775241,1,70557,V,1,0,0,11,925321,0,3,3,0,3,184,3,0,0.00,1901-01-01 00:00:00,1077544   ,1482,357.00,2024-11-03 14:30:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,2717,14733482697,1,149689,V,1,0,0,11,1116426,0,3,3,0,64,184,3,0,0.00,1901-01-01 00:00:00,00912280  ,3390,502.00,2024-11-03 18:58:00,7,1,2024-11-21 03:16:03.455857000
2024-10-29,2565,16912592545,1,141581,V,1,0,0,11,1463089,0,2,3,0,46,184,3,-1,0.00,1901-01-01 00:00:00,00823304  ,5800,386.00,2024-11-09 13:58:00,5,1,2024-11-21 03:16:03.455857000
2024-10-27,2671,4489672651,1,39588,V,1,0,0,11,595043,0,3,4,0,74,184,3,-1,0.00,1901-01-01 00:00:00,1155764   ,3955,264.00,2024-11-05 12:13:00,1,1,2024-11-21 03:16:03.455857000
2024-10-23,5627,14395335607,1,957257,V,0,0,0,11,957257,0,0,96,0,0,184,3,0,32640.00,1901-01-01 00:00:00,999999    ,0,340.00,2024-11-02 15:55:00,8,1,2024-11-21 03:16:03.455857000
2024-10-25,2769,15522352749,1,86766,V,1,0,0,11,1215741,0,2,3,0,38,184,3,-1,0.00,1901-01-01 00:00:00,1079673   ,1228,271.00,2024-11-07 17:10:00,8,1,2024-11-21 03:16:03.455857000
2024-10-26,2772,19448002752,1,25103,V,1,0,0,11,1464365,0,3,3,0,50,184,3,0,0.00,1901-01-01 00:00:00,00918307  ,7194,447.00,2024-11-06 14:37:00,6,1,2024-11-21 03:16:03.455857000
2024-10-26,2772,19448002752,1,25103,V,1,0,0,11,1464365,0,3,3,0,50,184,3,0,0.00,1901-01-01 00:00:00,00918307  ,7194,447.00,2024-11-06 14:37:00,6,1,2024-11-21 03:16:03.455857000
2024-10-26,2769,15523772749,1,85062,V,1,0,0,11,1215930,0,3,2,0,37,400,3,1,0.00,1901-01-01 00:00:00,1158239   ,1093,209.00,2024-11-03 16:56:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,2578,15439412558,1,92049,V,1,0,0,10,1001577,0,3,3,0,52,184,3,0,0.00,1901-01-01 00:00:00,1143313   ,1778,213.00,2024-11-03 12:30:00,6,1,2024-11-21 03:16:03.455857000
2024-10-28,5326,18377935306,1,1462282,V,1,0,0,10,1462282,0,3,5,0,45,184,3,-2,0.00,1901-01-01 00:00:00,00846664  ,1271,439.00,2024-11-04 18:57:00,5,1,2024-11-21 03:16:03.455857000
2024-10-25,5232,22186395212,1,117476,V,1,0,0,12,1592759,0,3,3,0,101,184,3,0,0.00,1901-01-01 00:00:00,1111933   ,1813,510.00,2024-11-06 14:17:00,8,1,2024-11-21 03:16:03.455857000
2024-10-29,2743,8517072723,1,17584,V,1,0,0,11,651332,0,0,0,0,79,291,3,0,0.00,1901-01-01 00:00:00,1109708   ,3893,293.00,2024-11-06 00:00:00,2,1,2024-11-21 03:16:03.455857000
2024-10-30,2743,8517472723,1,651390,V,0,0,0,11,651390,0,0,96,0,0,184,3,0,22464.00,1901-01-01 00:00:00,999999    ,0,234.00,2024-11-14 14:03:00,5,1,2024-11-21 03:16:03.455857000
2024-10-26,5449,17598595429,1,80875,V,1,0,0,11,1367098,0,3,3,0,13,184,3,0,0.00,1901-01-01 00:00:00,1117338   ,449,343.00,2024-11-02 12:32:00,9,1,2024-11-21 03:16:03.455857000
2024-10-27,5693,5124905673,1,43408,V,1,0,0,11,586262,0,3,3,0,54,184,3,0,0.00,1901-01-01 00:00:00,339639    ,654,292.00,2024-11-03 16:59:00,7,1,2024-11-21 03:16:03.455857000
