vta_can,id_tip_car,cve_art,imp_sob,man_vta,dig_over,or_vta,stat_per_vta,ges_vta,cla_vta,din_ipe,gci_oid,fec_arb,mto_vta,imp_doc,fec_ibo,vta_clas,stat_car_vta,ser_id_car,pag_car,pag_car_tx,rut_abt,nov_abt,fid_dpt,fec_ctd,man_abt,man_otor_vta
64935,8052,31060794,9893.00,289.00,1,4874456187,1,0,0,2024-11-02 20:08:00,1,2024-11-21 03:16:03.455857000,19392.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1156.00,0,0,0,2024-11-16 00:30:00,4,26588.00
44531,8887,31060787,16835.00,243.00,9,2321616267,1,0,0,2024-10-19 17:59:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1215.00,0,0,0,2024-11-17 00:21:00,5,36207.00
201902,9540,31059608,7845.00,439.00,8,24958426169,1,0,0,2024-10-26 00:00:00,16,2024-11-21 03:16:03.455857000,14245.00,3599.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1756.00,0,0,0,2024-11-20 00:00:00,4,40388.00
204283,9540,31059608,6368.00,473.00,8,24962186169,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,12768.00,3599.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1892.00,0,0,0,2024-11-20 00:00:00,4,43516.00
68186,8913,31059608,7064.00,320.00,1,38635186131,1,0,0,2024-11-03 19:46:00,1,2024-11-21 03:16:03.455857000,13464.00,3599.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1280.00,0,0,0,2024-11-18 00:27:00,4,31360.00
271414,4000,31060787,5685.00,333.00,7,2004776166,1,0,0,2024-11-06 17:37:00,1,2024-11-21 03:16:03.455857000,15184.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,17316.00,0,0,0,2024-10-23 17:37:00,52,0.00
11775,9571,31060794,5113.00,424.00,1,2504846562,1,0,0,2024-10-29 11:44:00,1,2024-11-21 03:16:03.455857000,14612.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1696.00,0,0,0,2024-11-19 00:19:00,4,20352.00
100038,8052,31059608,7064.00,339.00,8,4871056187,1,0,0,2024-11-02 14:35:00,1,2024-11-21 03:16:03.455857000,13464.00,3599.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1356.00,0,0,0,2024-11-17 00:33:00,4,33222.00
60305,8245,31060787,9377.00,345.00,4,14096516282,1,0,0,2024-10-28 17:05:00,1,2024-11-21 03:16:03.455857000,18876.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1333.00,0,0,0,2024-11-19 00:25:00,3,25577.00
98667,9810,31060794,9509.00,198.00,3,6812796118,1,8,1,2024-10-20 12:42:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,I     ,0,0.00,199.00,0,0,0,2024-11-17 00:29:00,1,18809.00
1401002,4000,31059608,6041.00,195.00,7,21817856703,1,0,0,2024-10-20 10:40:00,1,2024-11-21 03:16:03.455857000,14040.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,14040.00,0,0,0,2024-10-13 10:40:00,72,0.00
50585,8887,31060794,10595.00,329.00,6,2321556267,1,0,2,2024-10-20 17:00:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,T,IN    ,0,0.00,0.00,0,0,0,2024-11-18 10:32:00,0,33558.00
58004,9558,31060787,5333.00,417.00,2,3937156113,1,0,0,2024-10-26 16:59:00,1,2024-11-21 03:16:03.455857000,14832.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1668.00,0,0,0,2024-11-18 00:25:00,4,18348.00
50276,9153,31060787,13145.00,229.00,9,9223216004,1,0,0,2024-10-26 16:10:00,1,2024-11-21 03:16:03.455857000,22644.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,916.00,0,0,0,2024-11-17 00:22:00,4,22442.00
1225557,4000,31060787,15167.00,176.00,5,12511966075,1,0,0,2024-11-02 14:26:00,1,2024-11-21 03:16:03.455857000,23716.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,27104.00,0,0,0,2024-10-26 14:26:00,154,0.00
1263442,4000,31060794,15167.00,301.00,8,13044365814,1,0,0,2024-10-30 19:04:00,1,2024-11-21 03:16:03.455857000,23716.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,46354.00,0,0,0,2024-10-20 19:04:00,154,0.00
152693,8891,31060794,16835.00,171.00,8,13052335814,1,0,0,2024-11-10 19:20:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,342.00,0,0,0,2024-11-17 00:32:00,2,25992.00
158981,8887,31060794,10595.00,199.00,8,15417696017,1,0,0,2024-10-28 17:09:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,597.00,0,0,0,2024-11-18 00:41:00,3,19701.00
576326,4000,31060787,15013.00,175.00,2,4873806107,1,0,0,2024-10-28 13:08:00,1,2024-11-21 03:16:03.455857000,23562.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26950.00,0,0,0,2024-10-13 13:09:00,154,0.00
91402,8233,31059608,7200.00,398.00,4,8667335924,1,0,0,2024-11-03 17:50:00,1,2024-11-21 03:16:03.455857000,14400.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1592.00,0,0,0,2024-11-18 00:25:00,4,36616.00
993978,4000,31059608,16257.00,172.00,2,10855555898,1,0,0,2024-11-14 18:00:00,1,2024-11-21 03:16:03.455857000,25256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26488.00,0,0,0,2024-10-27 18:00:00,154,0.00
56478,9024,31059608,7615.00,222.00,9,5403576019,1,0,0,2024-11-06 16:33:00,1,2024-11-21 03:16:03.455857000,16614.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,666.00,0,0,0,2024-11-20 14:32:00,3,16650.00
52399,9306,31060794,9509.00,355.00,2,3999656095,1,0,0,2024-10-20 14:49:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1420.00,0,0,0,2024-11-17 00:21:00,4,32660.00
3232,9930,31060794,14053.00,510.00,5,2791535887,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,23552.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2040.00,0,0,0,2024-11-20 00:00:00,4,63240.00
3232,9930,31060787,14053.00,510.00,5,2791535887,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,23552.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2040.00,0,0,0,2024-11-20 00:00:00,4,63240.00
108173,9690,31060794,15013.00,212.00,3,12510066075,1,0,0,2024-11-04 19:15:00,1,2024-11-21 03:16:03.455857000,23562.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,636.00,0,0,0,2024-11-20 00:31:00,3,32012.00
419605,4000,31060794,5113.00,421.00,7,3347796051,1,0,0,2024-10-26 20:22:00,1,2024-11-21 03:16:03.455857000,14612.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,21892.00,0,0,0,2024-10-14 20:22:00,52,0.00
44382,8981,31059608,12421.00,213.00,3,3155806025,1,0,0,2024-11-04 18:52:00,1,2024-11-21 03:16:03.455857000,21420.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,639.00,0,0,0,2024-11-18 00:21:00,3,21087.00
63048,9807,31060794,14597.00,466.00,8,6813236118,1,0,0,2024-10-20 17:42:00,1,2024-11-21 03:16:03.455857000,23146.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2796.00,0,0,0,2024-11-17 00:31:00,6,63376.00
98675,8694,31060787,7133.00,321.00,2,6813156118,1,0,0,2024-10-21 16:42:00,1,2024-11-21 03:16:03.455857000,16632.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1926.00,0,0,0,2024-11-18 00:28:00,6,21186.00
29736,8080,31060794,4697.00,504.00,7,2806136418,1,0,0,2024-10-20 12:50:00,1,2024-11-21 03:16:03.455857000,14196.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2016.00,0,0,0,2024-11-17 00:18:00,4,16928.00
1621589,4000,31060787,16681.50,340.00,6,15817876237,1,0,0,2024-10-20 21:24:00,1,2024-11-21 03:16:03.455857000,52361.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,52360.00,0,0,0,2024-10-13 21:25:00,154,0.00
92636,9137,31059608,9793.00,237.00,5,10015386185,1,0,0,2024-10-25 00:00:00,1,2024-11-21 03:16:03.455857000,17792.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1185.00,0,0,0,2024-11-20 00:00:00,5,21567.00
37184,8917,31059608,5072.00,554.00,6,24970196169,1,0,0,2024-11-04 13:51:00,1,2024-11-21 03:16:03.455857000,12272.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,60.00,1108.00,0,0,0,2024-11-19 00:57:00,2,27700.00
604521,4000,31060787,9509.00,328.00,2,4871216187,1,0,0,2024-10-28 16:21:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,31488.00,0,0,0,2024-10-20 16:21:00,96,0.00
141848,8244,31060787,14593.00,219.00,5,16519856680,1,0,0,2024-11-06 20:07:00,1,2024-11-21 03:16:03.455857000,24092.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,657.00,0,0,0,2024-11-20 20:26:00,3,33069.00
118308,8387,31059608,10177.00,214.00,6,13290926143,1,0,0,2024-11-05 20:14:00,51,2024-11-21 03:16:03.455857000,19176.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,642.00,0,0,0,2024-11-20 00:38:00,3,21186.00
39570,9583,31060787,7349.00,294.00,2,3356866182,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,16848.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1176.00,0,0,0,2024-11-20 00:00:00,4,19992.00
1910216,4000,31060794,10595.00,577.00,9,24958876169,1,0,0,2024-10-27 19:54:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,58854.00,0,0,0,2024-10-16 19:55:00,102,0.00
1910216,4000,31060787,10595.00,577.00,9,24958876169,1,0,0,2024-10-27 19:54:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,58854.00,0,0,0,2024-10-16 19:55:00,102,0.00
38069,9782,31059608,8953.00,216.00,1,3332146134,1,0,0,2024-11-08 13:05:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,432.00,0,0,0,2024-11-16 00:20:00,2,20304.00
1909721,4000,31060787,9995.00,365.00,8,24955586169,1,0,0,2024-10-31 13:39:00,1,2024-11-21 03:16:03.455857000,19494.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,19710.00,0,0,0,2024-10-14 13:39:00,54,0.00
122546,9156,31060794,9701.00,249.00,8,18327776729,1,0,0,2024-10-28 15:53:00,1,2024-11-21 03:16:03.455857000,19200.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,996.00,0,0,0,2024-11-19 00:40:00,4,22908.00
95535,8833,31060794,4209.00,508.00,4,18336186729,1,0,0,2024-11-04 16:11:00,1,2024-11-21 03:16:03.455857000,13708.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1524.00,0,0,0,2024-11-19 00:40:00,3,11684.00
51937,8226,31059608,15949.00,209.00,6,2685876177,1,0,0,2024-11-08 20:39:00,1,2024-11-21 03:16:03.455857000,24948.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,627.00,0,0,0,2024-11-20 03:55:30,3,31559.00
18027,9218,31059608,6769.00,219.00,6,2183926135,1,0,0,2024-11-12 11:49:00,1,2024-11-21 03:16:03.455857000,15768.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,657.00,0,0,0,2024-11-20 00:19:00,3,15111.00
41270,9539,31059608,11449.00,247.00,9,2341716115,1,0,0,2024-11-03 15:37:00,1,2024-11-21 03:16:03.455857000,20448.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,988.00,0,0,0,2024-11-20 20:15:00,4,22724.00
183044,8917,31059608,11464.00,262.00,4,24971916169,1,0,0,2024-11-04 16:08:00,1,2024-11-21 03:16:03.455857000,17864.00,3599.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,786.00,0,0,0,2024-11-18 01:01:00,3,39562.00
25423,8589,31059608,5405.00,315.00,6,3876516314,1,0,0,2024-11-02 14:52:00,1,2024-11-21 03:16:03.455857000,14404.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,945.00,0,0,0,2024-11-16 02:38:00,3,15435.00
132742,8360,31060794,14597.00,435.00,2,14364686570,1,0,0,2024-11-02 20:32:00,1,2024-11-21 03:16:03.455857000,23146.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1305.00,0,0,0,2024-11-17 00:31:00,3,60465.00
124782,8833,31059608,12974.00,294.00,7,18336486729,1,0,0,2024-11-03 20:40:00,1,2024-11-21 03:16:03.455857000,20174.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,882.00,0,0,0,2024-11-18 00:39:00,3,44394.00
59794,8913,31060787,17297.00,240.00,3,38637696131,1,0,0,2024-11-03 16:57:00,1,2024-11-21 03:16:03.455857000,26796.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,720.00,0,0,0,2024-11-18 00:27:00,3,36240.00
1409183,4000,31060794,16835.00,506.00,4,14351756570,1,0,0,2024-10-20 17:34:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,77924.00,0,0,0,2024-10-12 17:34:00,154,0.00
1409183,4000,31060787,16835.00,506.00,4,14351756570,1,0,0,2024-10-20 17:34:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,77924.00,0,0,0,2024-10-12 17:34:00,154,0.00
963077,4000,31059608,7937.00,425.00,4,10011976185,1,0,0,2024-10-20 15:04:00,1,2024-11-21 03:16:03.455857000,15936.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-13 15:04:00,0,0.00
50740,8887,31060794,9509.00,357.00,7,2329256267,1,0,0,2024-11-10 19:15:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1428.00,0,0,0,2024-11-20 19:10:00,4,32844.00
50740,8887,31060787,7664.00,357.00,7,2329256267,1,0,0,2024-11-10 19:15:00,1,2024-11-21 03:16:03.455857000,15264.00,1899.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1428.00,0,0,0,2024-11-20 19:10:00,4,32844.00
1909507,8911,31060794,9509.00,396.00,2,24954326169,1,0,0,2024-10-20 15:48:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2376.00,0,0,0,2024-11-18 00:59:00,6,35640.00
204341,8917,31059608,4524.00,281.00,5,24968546169,1,0,0,2024-11-03 19:37:00,1,2024-11-21 03:16:03.455857000,9024.00,5499.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,843.00,0,0,0,2024-11-17 01:04:00,3,26133.00
2019,9571,31059608,8076.00,391.00,2,2507396562,1,0,0,2024-11-03 20:26:00,1,2024-11-21 03:16:03.455857000,12936.00,5139.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1173.00,0,0,0,2024-11-18 00:22:00,3,59041.00
1810471,4000,31059608,15025.00,187.00,4,16522966680,1,0,0,2024-11-11 18:15:00,1,2024-11-21 03:16:03.455857000,24024.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,28798.00,0,0,0,2024-10-29 18:16:00,154,0.00
276891,4000,31060794,5893.00,229.00,1,2027076133,1,0,0,2024-10-26 18:36:00,1,2024-11-21 03:16:03.455857000,15392.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,16488.00,0,0,0,2024-10-19 18:36:00,72,0.00
109485,8636,31059608,11816.00,260.00,6,12684756444,1,0,0,2024-11-08 15:13:00,1,2024-11-21 03:16:03.455857000,20815.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,520.00,0,0,0,2024-11-15 00:29:00,2,29380.00
36376,9576,31060794,11003.00,237.00,3,2029876133,1,0,0,2024-11-08 18:41:00,1,2024-11-21 03:16:03.455857000,20502.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,474.00,0,0,0,2024-11-16 00:20:00,2,23700.00
113688,8531,31059608,9973.00,243.00,8,783916201,1,0,0,2024-11-04 17:03:00,9,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,24786.00,0,0,0,2024-11-07 13:16:00,102,0.00
24160,8601,31059608,6985.00,222.00,8,4004976146,1,0,0,2024-11-03 18:23:00,1,2024-11-21 03:16:03.455857000,15984.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,888.00,0,0,0,2024-11-17 00:22:00,4,15096.00
17598,9584,31060794,9653.00,457.00,3,2679736177,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,38304.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1828.00,0,0,0,2024-11-20 00:00:00,4,42044.00
1624290,4000,31060794,10596.00,294.00,3,15834226237,1,0,0,2024-11-03 16:59:00,1,2024-11-21 03:16:03.455857000,20095.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,29988.00,0,0,0,2024-10-27 16:59:00,102,0.00
7664,9130,31059608,16099.00,162.00,5,784406201,1,0,0,2024-11-03 16:30:00,1,2024-11-21 03:16:03.455857000,25098.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,486.00,0,0,0,2024-11-18 00:17:00,3,24462.00
1327094,4000,31059608,16257.00,187.00,8,13291276143,1,0,0,2024-11-03 13:19:00,1,2024-11-21 03:16:03.455857000,25256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,28798.00,0,0,0,2024-10-27 13:20:00,154,0.00
12638,9329,31060794,16203.00,208.00,6,38638126131,1,0,0,2024-11-04 11:43:00,1,2024-11-21 03:16:03.455857000,25702.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,624.00,0,0,0,2024-11-18 00:26:00,3,28912.00
825422,4000,31059608,11701.00,305.00,2,6829696118,1,0,0,2024-11-06 14:25:00,1,2024-11-21 03:16:03.455857000,20700.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,35076.00,0,0,0,2024-10-27 14:25:00,115,0.00
53286,9584,31059608,15791.00,183.00,7,2685616177,1,0,0,2024-11-03 17:07:00,1,2024-11-21 03:16:03.455857000,24790.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,549.00,0,0,0,2024-11-17 00:24:00,3,27633.00
65094,8052,31059608,5725.00,278.00,3,4876636187,1,0,0,2024-11-04 13:45:00,1,2024-11-21 03:16:03.455857000,13824.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1112.00,0,0,0,2024-11-18 00:29:00,4,18904.00
41009,9690,31060794,15757.00,187.00,3,2030526133,1,0,0,2024-11-05 20:04:00,1,2024-11-21 03:16:03.455857000,25256.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,561.00,0,0,0,2024-11-20 00:22:00,3,28237.00
165405,9959,31059608,13769.00,154.00,7,24970496169,1,0,0,2024-11-02 16:42:00,1,2024-11-21 03:16:03.455857000,21868.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,462.00,0,0,0,2024-11-17 01:07:00,3,21406.00
276950,9690,31060794,16835.00,199.00,3,2027356133,1,0,0,2024-10-28 15:21:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,995.00,0,0,0,2024-11-19 00:19:00,5,29651.00
50744,8887,31060787,10595.00,197.00,7,2327936267,1,0,0,2024-11-05 20:41:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,591.00,0,0,0,2024-11-19 00:20:00,3,19503.00
302885,4000,31060794,5529.00,521.00,5,2329096267,1,0,0,2024-11-10 13:24:00,1,2024-11-21 03:16:03.455857000,15028.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,27092.00,0,0,0,2024-10-29 13:25:00,52,0.00
302885,4000,31060787,4464.00,521.00,5,2329096267,1,0,0,2024-11-10 13:24:00,1,2024-11-21 03:16:03.455857000,12064.00,1899.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,27092.00,0,0,0,2024-10-29 13:25:00,52,0.00
50219,4000,31059608,14980.00,226.00,3,313546398,1,0,0,2024-11-11 20:02:00,1,2024-11-21 03:16:03.455857000,23979.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,34804.00,0,0,0,2024-10-28 20:03:00,154,0.00
327446,4000,31060787,8923.00,253.00,4,2500486562,1,0,0,2024-10-22 17:12:00,1,2024-11-21 03:16:03.455857000,17472.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,24288.00,0,0,0,2024-10-13 17:12:00,96,0.00
5669,8085,31059608,4013.00,308.00,8,579186199,1,0,0,2024-10-19 20:03:00,1,2024-11-21 03:16:03.455857000,12012.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1540.00,0,0,0,2024-11-16 00:16:00,5,10472.00
111227,8833,31060787,7277.00,265.00,5,18333846729,1,0,0,2024-11-04 19:25:00,1,2024-11-21 03:16:03.455857000,16776.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1060.00,0,0,0,2024-11-18 00:38:00,4,18020.00
89543,8052,31059608,6977.00,218.00,8,4865826187,1,1,0,2024-10-20 20:07:00,1,2024-11-21 03:16:03.455857000,14976.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1090.00,0,0,0,2024-11-18 00:31:00,5,15914.00
149761,8244,31060794,5076.00,538.00,4,16517526680,1,0,0,2024-11-03 12:54:00,1,2024-11-21 03:16:03.455857000,10176.00,4399.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1614.00,0,0,0,2024-11-18 00:33:00,3,50034.00
149761,8244,31060787,9509.00,538.00,4,16517526680,1,0,0,2024-11-03 12:54:00,1,2024-11-21 03:16:03.455857000,38016.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1614.00,0,0,0,2024-11-18 00:33:00,3,50034.00
9066,9602,31059608,9973.00,265.00,1,611186223,1,0,0,2024-11-12 14:01:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,795.00,0,0,0,2024-11-20 00:16:00,3,26235.00
1807895,4000,31060794,13247.00,330.00,2,16504136680,1,0,0,2024-10-22 19:26:00,1,2024-11-21 03:16:03.455857000,22746.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,33660.00,0,0,0,2024-10-15 19:26:00,102,0.00
88030,8052,31059608,4262.00,153.00,2,4870496187,1,0,0,2024-10-26 18:44:00,1,2024-11-21 03:16:03.455857000,12261.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,612.00,0,0,0,2024-11-17 00:33:00,4,7650.00
66866,8387,31059608,8473.00,207.00,9,13289646143,1,0,0,2024-11-03 18:38:00,1,2024-11-21 03:16:03.455857000,17472.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,621.00,0,0,0,2024-11-17 00:42:00,3,19251.00
204285,9540,31060794,9509.00,681.00,6,24961946169,1,0,1,2024-10-27 17:41:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1362.00,0,0,0,2024-11-18 00:58:00,2,64014.00
359749,9641,31060794,15023.00,192.00,7,2741576141,1,0,0,2024-10-29 17:51:00,1,2024-11-21 03:16:03.455857000,23572.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,768.00,0,0,0,2024-11-20 00:19:00,4,26496.00
1227906,4000,31059608,4621.00,271.00,1,18336356729,1,0,0,2024-11-03 18:36:00,1,2024-11-21 03:16:03.455857000,12720.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,13008.00,0,0,0,2024-10-27 18:36:00,48,0.00
133644,9276,31060794,6921.00,173.00,2,8671432138,1,2,0,2024-10-26 15:50:00,1,2024-11-21 03:16:03.455857000,16420.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,692.00,0,0,0,2024-11-16 00:28:00,4,15916.00
511011,4000,31059608,12199.00,199.00,5,3976432052,1,0,0,2024-11-06 15:32:00,1,2024-11-21 03:16:03.455857000,21198.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20298.00,0,0,0,2024-10-26 15:32:00,102,0.00
117878,9273,31059608,14693.00,547.00,7,6996552063,1,0,0,2024-11-03 10:13:00,1,2024-11-21 03:16:03.455857000,22792.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1641.00,0,0,0,2024-11-18 00:32:00,3,82597.00
102232,8888,31060787,15013.00,175.00,8,6984902063,1,0,0,2024-10-25 15:23:00,1,2024-11-21 03:16:03.455857000,23562.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,700.00,0,0,0,2024-11-16 00:28:00,4,26250.00
1750383,4000,31059608,9337.00,217.00,3,15714942107,1,0,0,2024-11-09 14:24:00,1,2024-11-21 03:16:03.455857000,18336.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20832.00,0,0,0,2024-10-25 14:24:00,96,0.00
81126,8218,31060794,5529.00,548.00,1,5476732156,1,0,0,2024-11-02 16:21:00,1,2024-11-21 03:16:03.455857000,15028.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,38.00,1644.00,0,0,0,2024-11-18 00:22:00,3,26852.00
81126,8218,31060787,4969.00,548.00,1,5476732156,1,0,0,2024-11-02 16:21:00,1,2024-11-21 03:16:03.455857000,13468.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,38.00,1644.00,0,0,0,2024-11-18 00:22:00,3,26852.00
329664,4000,31060794,11813.00,313.00,5,2530982136,1,0,0,2024-10-27 13:23:00,1,2024-11-21 03:16:03.455857000,21312.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,30048.00,0,0,0,2024-10-18 13:23:00,96,0.00
64172,9924,31060787,9377.00,288.00,6,7081272081,1,0,0,2024-11-02 14:39:00,1,2024-11-21 03:16:03.455857000,18876.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,864.00,0,0,0,2024-11-16 00:30:00,3,21600.00
5394,9578,31060794,4619.00,412.00,6,2532942136,1,0,0,2024-10-31 21:02:00,1,2024-11-21 03:16:03.455857000,14118.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1236.00,0,0,0,2024-11-15 00:23:00,3,14832.00
